experiment,family,model,variant,status,best_epoch,best_epoch_train_loss,best_epoch_val_loss,train_seconds,eval_seconds,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa,notes
transformer__distilbert-base-uncased__fine_tuned,transformer,distilbert-base-uncased,fine_tuned,ok,5.0,0.8152328491210937,0.9769136905670166,3705.375400638208,23.376546022482216,0.5978174603174603,0.5951161513950978,0.4932142857142857,0.8766964285714286,0.8235909861885147,Final eval score=0.87670
