experiment,family,model,variant,status,best_epoch,best_epoch_train_loss,best_epoch_val_loss,train_seconds,eval_seconds,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa,notes
transformer__distilbert-base-uncased__fine_tuned,transformer,distilbert-base-uncased,fine_tuned,ok,3.0,0.7155488729056437,0.8651266694068909,2246.0835651629895,22.926810363016557,0.6362698412698413,0.6354986147917124,0.41785714285714287,0.8955357142857143,0.8637928659964192,Final eval score=0.89554
