experiment,family,model,variant,status,best_epoch,best_epoch_train_loss,best_epoch_val_loss,train_seconds,eval_seconds,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa,notes
transformer__roberta-base__fine_tuned,transformer,roberta-base,fine_tuned,ok,3.0,0.7323959350585938,0.8275402784347534,3828.8982305659883,40.33795783799724,0.6546031746031746,0.6525790293180405,0.3912301587301587,0.9021924603174604,0.877319377421328,Final eval score=0.90219
