experiment,epoch,train_loss,val_loss,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa
transformer__nlptown__bert-base-multilingual-uncased-sentiment__eval_only,0.0,,0.8360511064529419,0.6340079365079365,0.6284723078327853,0.426547619047619,0.8933630952380952,0.8632531087422458
transformer__nlptown__bert-base-multilingual-uncased-sentiment__fine_tuned,1.0,0.8581593777557319,0.8340582251548767,0.6369047619047619,0.639880270519467,0.4083333333333333,0.8979166666666667,0.8668826508642785
transformer__nlptown__bert-base-multilingual-uncased-sentiment__fine_tuned,2.0,0.7724685846560847,0.8136658072471619,0.6467460317460317,0.6445586092533647,0.4033730158730159,0.899156746031746,0.871655522451792
transformer__nlptown__bert-base-multilingual-uncased-sentiment__fine_tuned,3.0,0.6802295524691359,0.8509994149208069,0.6446825396825396,0.643910022563589,0.4032539682539682,0.8991865079365079,0.8715094784865886
