seed,experiment,experiment_id,embedding,input_type,representation,model,status,best_epoch,best_epoch_train_loss,best_epoch_val_loss,train_seconds,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa,notes
42,D1__fasttext__average__mlp,D1,fasttext,document_vector,average,mlp,ok,5,1.1704568699680309,1.1324153908472212,80.5534260161221,0.5128571428571429,0.5086946181579525,0.6532142857142857,0.8366964285714286,0.7310129971279754,
42,D2__fasttext__pretrained_token_vectors__textcnn,D2,fasttext,token_sequence,pretrained_token_vectors,textcnn,ok,9,0.8661356847374527,0.9203427472947135,166.29077293910086,0.5969047619047619,0.5941070182317175,0.4858730158730158,0.878531746031746,0.8306870110758269,
42,D3__fasttext__pretrained_token_vectors__bilstm,D3,fasttext,token_sequence,pretrained_token_vectors,bilstm,ok,7,0.9960502792203656,0.98984547531794,824.5475475667045,0.5667063492063492,0.5636212236992348,0.5361507936507937,0.8659623015873016,0.8027524296321196,
43,D1__fasttext__average__mlp,D1,fasttext,document_vector,average,mlp,ok,9,1.140250049520422,1.1182814115948148,88.60232463292778,0.5173809523809524,0.5152572263274179,0.6463492063492063,0.8384126984126984,0.7335132597981695,
43,D2__fasttext__pretrained_token_vectors__textcnn,D2,fasttext,token_sequence,pretrained_token_vectors,textcnn,ok,9,0.8657838657251321,0.9303629345742483,170.34181054495275,0.5987301587301588,0.5996137821398311,0.4781349206349206,0.8804662698412699,0.8314945136581301,
43,D3__fasttext__pretrained_token_vectors__bilstm,D3,fasttext,token_sequence,pretrained_token_vectors,bilstm,ok,10,0.9803981954710824,0.9841987758969504,706.1963464673609,0.5714285714285714,0.566107697915031,0.5368253968253969,0.8657936507936508,0.8047691720717284,
44,D1__fasttext__average__mlp,D1,fasttext,document_vector,average,mlp,ok,10,1.1377152641824524,1.114864264064365,88.1470451168716,0.5206349206349207,0.520471247211551,0.6374206349206349,0.8406448412698413,0.7348346641943555,
44,D2__fasttext__pretrained_token_vectors__textcnn,D2,fasttext,token_sequence,pretrained_token_vectors,textcnn,ok,9,0.864434728988264,0.9284880606711856,171.43536079861224,0.5971825396825396,0.5948357700192851,0.490079365079365,0.8774801587301587,0.8259453946336106,
44,D3__fasttext__pretrained_token_vectors__bilstm,D3,fasttext,token_sequence,pretrained_token_vectors,bilstm,ok,8,0.9912030200016352,1.0035300104201783,825.3628885513172,0.5640079365079365,0.5659281976064328,0.5362301587301588,0.8659424603174604,0.8004030429744572,
