seed,experiment,epoch,train_loss,val_loss,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa
44,D1__fasttext__average__mlp,9,1.1418490383696511,1.1113743579955329,0.5209920634920635,0.5164814038835001,0.6534920634920635,0.8366269841269841,0.7269770395889066
44,D1__fasttext__average__mlp,10,1.1377152641824524,1.114864264064365,0.5206349206349207,0.520471247211551,0.6374206349206349,0.8406448412698413,0.7348346641943555
42,D2__fasttext__pretrained_token_vectors__textcnn,1,1.0980771700625276,0.995227536057669,0.5698412698412698,0.569279636014154,0.530515873015873,0.8673710317460317,0.8006444967928126
42,D2__fasttext__pretrained_token_vectors__textcnn,2,0.9759146617707752,0.9513429350323148,0.5846825396825397,0.5732329288850131,0.5284920634920635,0.8678769841269841,0.8059398187851896
42,D2__fasttext__pretrained_token_vectors__textcnn,3,0.945310028410883,0.942794374624888,0.5893650793650793,0.5793307336224288,0.5194841269841269,0.8701289682539682,0.8137100560665065
42,D2__fasttext__pretrained_token_vectors__textcnn,4,0.9261168197096972,0.9391217428918868,0.5888492063492063,0.5786302977700118,0.5175,0.870625,0.8149102401319752
42,D2__fasttext__pretrained_token_vectors__textcnn,5,0.9094871897756316,0.9268904982672798,0.5957539682539682,0.58956099201241,0.4980555555555555,0.8754861111111111,0.8253190787924457
42,D2__fasttext__pretrained_token_vectors__textcnn,6,0.8969416277833296,0.9255777830169314,0.5974603174603175,0.5878728429931052,0.5009523809523809,0.8747619047619047,0.8247937553179683
42,D2__fasttext__pretrained_token_vectors__textcnn,7,0.8836954602825158,0.9233321062345352,0.5947619047619047,0.5942521007730281,0.4868253968253968,0.8782936507936507,0.8294018036466743
42,D2__fasttext__pretrained_token_vectors__textcnn,8,0.8728135030357926,0.9279419603045024,0.5939682539682539,0.589598856574699,0.494563492063492,0.876359126984127,0.8257300419659039
